security_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
002380.SZ,2013-06-24,21.8,21.8,20.52,20.63,21.95,-1.32,-6.01,2156.84,4557.5175,2023-08-01
000548.SZ,2013-06-24,3.8,3.82,3.57,3.61,3.82,-0.21,-5.5,17812.89,6566.1682,2023-08-01
002099.SZ,2013-06-24,5.56,5.58,5.02,5.12,5.55,-0.43,-7.75,23859.14,12633.2408,2023-08-01
000856.SZ,2013-06-24,5.06,5.06,4.61,4.84,5.06,-0.22,-4.35,17775.14,8592.9982,2023-08-01
600363.SH,2013-06-24,6.87,6.87,6.31,6.4,6.87,-0.47,-6.84,45207.5,29539.672,2023-08-01
000961.SZ,2013-06-24,10.22,10.4,9.27,9.39,10.3,-0.91,-8.84,100784.0,96689.1889,2023-08-01
300013.SZ,2013-06-24,18.05,18.3,17.0,17.69,18.02,-0.33,-1.83,7046.31,12464.0302,2023-08-01
600488.SH,2013-06-24,4.5,4.5,4.08,4.16,4.5,-0.34,-7.56,44389.35,19003.617,2023-08-01
600128.SH,2013-06-24,8.05,8.05,7.26,7.32,7.98,-0.66,-8.27,35856.4,27187.514,2023-08-01
000881.SZ,2013-06-24,7.11,7.11,6.58,6.73,6.47,0.26,4.02,111644.55,76125.5051,2023-08-01
600223.SH,2013-06-24,4.09,4.12,3.72,3.73,4.13,-0.4,-9.69,91700.75,35324.589,2023-08-01
002134.SZ,2013-06-24,5.16,5.25,4.97,5.0,5.25,-0.25,-4.76,19088.56,9672.9742,2023-08-01
600897.SH,2013-06-24,12.45,12.45,11.77,11.83,12.4,-0.57,-4.6,10014.77,12132.425,2023-08-01
601258.SH,2013-06-24,6.23,6.24,5.8,5.89,6.24,-0.35,-5.61,149849.23,88675.833,2023-08-01
000778.SZ,2013-06-24,5.31,5.32,4.98,5.01,5.3,-0.29,-5.47,103532.2,53237.8129,2023-08-01
600386.SH,2013-06-24,6.38,6.39,5.89,5.96,6.38,-0.42,-6.58,28180.82,17242.292,2023-08-01
000692.SZ,2013-06-24,5.88,5.97,5.79,5.84,5.9,-0.06,-1.02,32734.99,19305.9889,2023-08-01
000609.SZ,2013-06-24,5.77,5.84,5.31,5.37,5.81,-0.44,-7.57,13286.91,7385.0586,2023-08-01
000529.SZ,2013-06-24,5.8,5.95,5.39,5.41,5.8,-0.39,-6.72,21535.83,12017.2653,2023-08-01
600642.SH,2013-06-24,4.07,4.07,3.91,3.93,4.08,-0.15,-3.68,156118.46,62269.271,2023-08-01
600060.SH,2013-06-24,11.04,11.04,10.2,10.36,11.08,-0.72,-6.5,154615.26,163570.104,2023-08-01
002162.SZ,2013-06-24,5.67,5.75,5.46,5.46,5.75,-0.29,-5.04,96323.07,53656.4714,2023-08-01
002530.SZ,2013-06-24,5.36,5.36,5.03,5.23,5.4,-0.17,-3.15,7994.9,4190.4957,2023-08-01
600784.SH,2013-06-24,5.19,5.23,4.71,4.86,5.18,-0.32,-6.18,57099.63,28275.291,2023-08-01
002313.SZ,2013-06-24,15.46,15.84,14.74,14.86,15.33,-0.47,-3.07,49578.94,76196.2375,2023-08-01
000971.SZ,2013-06-24,6.14,6.16,5.57,5.77,6.17,-0.4,-6.48,17630.16,10332.2666,2023-08-01
002075.SZ,2013-06-24,2.82,2.82,2.57,2.59,2.8,-0.21,-7.5,38753.02,10322.0013,2023-08-01
300080.SZ,2013-06-24,6.79,6.88,6.18,6.35,6.76,-0.41,-6.07,44248.54,29025.1439,2023-08-01
002003.SZ,2013-06-24,8.55,8.55,8.01,8.2,8.48,-0.28,-3.3,16592.55,13607.884,2023-08-01
002519.SZ,2013-06-24,9.73,9.81,8.9,9.1,9.73,-0.63,-6.47,16856.51,15690.5027,2023-08-01
000553.SZ,2013-06-24,7.81,7.94,7.18,7.49,7.79,-0.3,-3.85,83243.43,63700.0206,2023-08-01
